tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
2032,2019-11-01 00:07:10.5310,2019-11-01 00:41:02.8530,247,Perry St & Bleecker St,40.73535398,-74.00483091,312,Allen St & Stanton St,40.722055,-73.989111,21347,Subscriber,1992,1
128,2019-11-01 00:07:14.4460,2019-11-01 00:09:22.8790,249,Harrison St & Hudson St,40.71870987,-74.0090009,426,West St & Chambers St,40.71754834,-74.01322069,27957,Subscriber,1994,1
102,2019-11-01 00:07:26.5120,2019-11-01 00:09:08.7880,249,Harrison St & Hudson St,40.71870987,-74.0090009,426,West St & Chambers St,40.71754834,-74.01322069,39719,Subscriber,1993,1
492,2019-11-01 00:07:30.2740,2019-11-01 00:15:42.4430,150,E 2 St & Avenue C,40.720873600000004,-73.98085795,401,Allen St & Rivington St,40.72019576,-73.98997825,32117,Subscriber,1889,2
647,2019-11-01 00:07:49.3780,2019-11-01 00:18:37.0120,3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,27000,Customer,1969,0
249,2019-11-01 00:07:53.1960,2019-11-01 00:12:02.8850,3615,44 Dr & 21 St,40.748000000000005,-73.94609270000001,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,41188,Subscriber,1974,1
693,2019-11-01 00:08:07.1270,2019-11-01 00:19:40.9050,3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,34940,Customer,1969,0
304,2019-11-01 00:08:10.8270,2019-11-01 00:13:15.3620,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,478,11 Ave & W 41 St,40.76030096,-73.99884222,40507,Subscriber,1960,1
395,2019-11-01 00:08:11.2910,2019-11-01 00:14:46.7570,518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,19818,Subscriber,2000,2
805,2019-11-01 00:08:13.5420,2019-11-01 00:21:39.0200,237,E 11 St & 2 Ave,40.73047309,-73.98672378,128,MacDougal St & Prince St,40.72710258,-74.00297088,41596,Subscriber,1994,1
253,2019-11-01 00:08:15.2500,2019-11-01 00:12:28.7050,3096,Union Ave & N 12 St,40.71924,-73.95241999999999,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,17236,Subscriber,1992,1
978,2019-11-01 00:08:31.2910,2019-11-01 00:24:49.4940,3686,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871245,3707,Lexington Ave & E 26 St,40.741459000000006,-73.983293,20159,Subscriber,1987,2
1345,2019-11-01 00:08:38.4250,2019-11-01 00:31:04.4150,3165,Central Park West & W 72 St,40.77579376683666,-73.97620573639871,173,Broadway & W 49 St,40.76068327096592,-73.98452728986742,30615,Customer,1999,1
1351,2019-11-01 00:08:39.7300,2019-11-01 00:31:11.3210,195,Liberty St & Broadway,40.70905623,-74.01043382,415,Pearl St & Hanover Square,40.7047177,-74.00926027,39935,Subscriber,1975,1
245,2019-11-01 00:08:45.6540,2019-11-01 00:12:50.7490,3737,Stanton St & Norfolk St,40.720746999999996,-73.986274,439,E 4 St & 2 Ave,40.726280700000004,-73.98978041,39745,Subscriber,1992,1
955,2019-11-01 00:08:53.6530,2019-11-01 00:24:49.5620,3686,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871245,3707,Lexington Ave & E 26 St,40.741459000000006,-73.983293,20579,Subscriber,1986,1
1350,2019-11-01 00:08:57.3190,2019-11-01 00:31:28.3070,3165,Central Park West & W 72 St,40.77579376683666,-73.97620573639871,173,Broadway & W 49 St,40.76068327096592,-73.98452728986742,17469,Customer,1991,1
475,2019-11-01 00:08:57.4020,2019-11-01 00:16:53.0790,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,41013,Subscriber,1988,1
176,2019-11-01 00:09:05.7890,2019-11-01 00:12:01.9910,3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625,3077,Stagg St & Union Ave,40.70877084,-73.95095259,28999,Subscriber,1993,1
1446,2019-11-01 00:09:08.6450,2019-11-01 00:33:15.5740,479,9 Ave & W 45 St,40.76019252,-73.9912551,3154,E 77 St & 3 Ave,40.77314236,-73.95856158,35594,Subscriber,1995,2
316,2019-11-01 00:09:22.4520,2019-11-01 00:14:39.0890,3347,Van Brunt St & Wolcott St,40.6773429,-74.01275056,3422,Columbia St & Degraw St,40.6859296,-74.00242364,38346,Subscriber,1995,1
332,2019-11-01 00:09:31.9680,2019-11-01 00:15:04.4780,447,8 Ave & W 52 St,40.76370739,-73.9851615,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,39187,Subscriber,1989,1
3010,2019-11-01 00:09:36.4810,2019-11-01 00:59:46.9890,3767,Powers St & Olive St,40.713229999999996,-73.93894,3768,Waterbury St & Stagg St,40.710190000000004,-73.93734,38943,Subscriber,1993,1
239,2019-11-01 00:09:37.7100,2019-11-01 00:13:37.3430,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,38881,Customer,1994,1
861,2019-11-01 00:09:46.0130,2019-11-01 00:24:07.3870,3161,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,3259,9 Ave & W 28 St,40.74937024193277,-73.99923384189607,32232,Subscriber,1987,1
676,2019-11-01 00:10:12.7390,2019-11-01 00:21:28.9570,494,W 26 St & 8 Ave,40.74734825,-73.99723551,507,E 25 St & 2 Ave,40.73912601,-73.97973776,21058,Subscriber,1984,1
175,2019-11-01 00:10:21.0430,2019-11-01 00:13:16.5280,3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,20831,Subscriber,1988,1
520,2019-11-01 00:10:23.1980,2019-11-01 00:19:03.3060,3615,44 Dr & 21 St,40.748000000000005,-73.94609270000001,3566,Crescent St & 35 Ave,40.7596276,-73.93214549999999,32828,Subscriber,1977,1
489,2019-11-01 00:10:24.3310,2019-11-01 00:18:34.3180,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,3737,Stanton St & Norfolk St,40.720746999999996,-73.986274,28395,Subscriber,1991,1
620,2019-11-01 00:10:28.2470,2019-11-01 00:20:48.7290,492,W 33 St & 7 Ave,40.75019995,-73.99093085,174,E 25 St & 1 Ave,40.7381765,-73.97738662,18015,Subscriber,1993,1
772,2019-11-01 00:10:48.2710,2019-11-01 00:23:41.0810,402,Broadway & E 22 St,40.740343200000005,-73.98955109,280,E 10 St & 5 Ave,40.73331967,-73.99510132,40903,Subscriber,1961,1
637,2019-11-01 00:10:54.2860,2019-11-01 00:21:32.1450,3260,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,3686,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871245,38212,Subscriber,1979,1
540,2019-11-01 00:11:14.5990,2019-11-01 00:20:14.6500,390,Duffield St & Willoughby St,40.69221589,-73.9842844,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,26726,Subscriber,1995,1
401,2019-11-01 00:11:21.9180,2019-11-01 00:18:03.4140,3852,Stewart Ave & Johnson Ave,40.708690000000004,-73.92586999999999,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,35300,Subscriber,1995,1
268,2019-11-01 00:11:22.6770,2019-11-01 00:15:51.2820,519,Pershing Square North,40.751872999999996,-73.97770600000001,546,E 30 St & Park Ave S,40.74444921,-73.98303529,38513,Subscriber,1988,1
289,2019-11-01 00:11:28.9500,2019-11-01 00:16:18.1340,3429,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,3417,Baltic St & 5 Ave,40.6795766,-73.97854971,35247,Subscriber,1989,1
1099,2019-11-01 00:11:39.9380,2019-11-01 00:29:58.9580,3142,1 Ave & E 62 St,40.761227399999996,-73.96094022,3146,E 81 St & 3 Ave,40.77573034,-73.9567526,39913,Customer,1987,2
665,2019-11-01 00:11:43.2150,2019-11-01 00:22:48.4890,478,11 Ave & W 41 St,40.76030096,-73.99884222,519,Pershing Square North,40.751872999999996,-73.97770600000001,32300,Subscriber,1977,1
2173,2019-11-01 00:12:12.1900,2019-11-01 00:48:25.7360,3335,Union St & 4 Ave,40.6772744,-73.98282002,3384,Smith St & 3 St,40.678724200000005,-73.99599099,34266,Subscriber,1959,1
607,2019-11-01 00:12:13.7820,2019-11-01 00:22:20.7890,405,Washington St & Gansevoort St,40.739323,-74.008119,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,28774,Customer,1981,1
685,2019-11-01 00:12:18.2230,2019-11-01 00:23:44.1390,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,3112,Milton St & Franklin St,40.72906,-73.95779,17302,Subscriber,1989,1
2499,2019-11-01 00:12:28.6590,2019-11-01 00:54:08.3210,3699,W 50 St & 9 Ave,40.76360467795863,-73.98917958140373,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,39678,Subscriber,1974,1
166,2019-11-01 00:12:29.4360,2019-11-01 00:15:16.0400,3082,Hope St & Union Ave,40.71167351,-73.95141312,3454,Leonard St & Maujer St,40.71036854235229,-73.94705951213838,39554,Subscriber,1988,2
1245,2019-11-01 00:12:38.5580,2019-11-01 00:33:24.0580,3167,Amsterdam Ave & W 73 St,40.779668090073116,-73.98093044757842,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,19994,Subscriber,1969,2
194,2019-11-01 00:12:46.5810,2019-11-01 00:16:00.6280,3687,E 33 St & 1 Ave,40.74322681432173,-73.97449783980845,472,E 32 St & Park Ave,40.745712100000006,-73.98194829,40217,Subscriber,1991,1
1214,2019-11-01 00:12:47.3110,2019-11-01 00:33:01.9590,307,Canal St & Rutgers St,40.71427487,-73.98990025,242,Carlton Ave & Flushing Ave,40.697787,-73.973736,17838,Customer,1992,2
541,2019-11-01 00:12:49.2670,2019-11-01 00:21:50.8490,250,Lafayette St & Jersey St,40.72456089,-73.99565293,297,E 15 St & 3 Ave,40.734232,-73.986923,40064,Subscriber,1994,1
609,2019-11-01 00:12:54.6940,2019-11-01 00:23:03.7760,223,W 13 St & 7 Ave,40.73781509,-73.99994661,545,E 23 St & 1 Ave,40.736502,-73.97809472,40061,Subscriber,1991,1
170,2019-11-01 00:13:37.7780,2019-11-01 00:16:28.0870,447,8 Ave & W 52 St,40.76370739,-73.9851615,450,W 49 St & 8 Ave,40.76227205,-73.98788205,41386,Subscriber,1994,1
408,2019-11-01 00:13:38.2120,2019-11-01 00:20:26.5580,3708,W 13 St & 5 Ave,40.735445,-73.99431,238,Bank St & Washington St,40.7361967,-74.00859207,33186,Subscriber,1985,1
1113,2019-11-01 00:13:44.8580,2019-11-01 00:32:18.5670,434,9 Ave & W 18 St,40.74317449,-74.00366443,3788,E 12 St & 4 Av,40.732690000000005,-73.98974,42040,Subscriber,1982,2
559,2019-11-01 00:13:50.0440,2019-11-01 00:23:09.5120,3318,2 Ave & E 96 St,40.7839636,-73.94716729999999,3154,E 77 St & 3 Ave,40.77314236,-73.95856158,17623,Subscriber,1993,1
635,2019-11-01 00:13:52.2890,2019-11-01 00:24:28.0700,465,Broadway & W 41 St,40.75513557,-73.98658032,518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,39289,Subscriber,1970,1
493,2019-11-01 00:13:55.0300,2019-11-01 00:22:08.2110,461,E 20 St & 2 Ave,40.73587678,-73.98205027,518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,28191,Subscriber,1997,1
1298,2019-11-01 00:13:56.4530,2019-11-01 00:35:34.7080,401,Allen St & Rivington St,40.72019576,-73.98997825,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,34247,Subscriber,1970,2
