tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
181,2019-03-01 00:17:03.8240,2019-03-01 00:20:04.8320,380.0,W 4 St & 7 Ave S,40.73401143,-74.00293877,346.0,Bank St & Hudson St,40.73652889,-74.00618026,27103,Subscriber,1985,1
1672,2019-03-01 00:17:07.2700,2019-03-01 00:45:00.0680,3155.0,Lexington Ave & E 63 St,40.76440023,-73.96648977,3177.0,W 84 St & Broadway,40.7867947,-73.977112,25952,Subscriber,1969,1
422,2019-03-01 00:17:20.7360,2019-03-01 00:24:23.6080,3554.0,Vernon Blvd & 41 Rd,40.7552433,-73.94856779999999,3119.0,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,32237,Subscriber,1988,1
598,2019-03-01 00:17:48.4000,2019-03-01 00:27:47.0940,406.0,Hicks St & Montague St,40.69512845,-73.99595065,3407.0,Union St & Nevins St,40.67909799721684,-73.98765474557877,35218,Subscriber,1988,1
200,2019-03-01 00:17:55.3330,2019-03-01 00:21:16.0870,3590.0,Carroll St & Franklin Ave,40.6679411,-73.9588,3601.0,Sterling St & Bedford Ave,40.6627059,-73.9569115,26338,Subscriber,1985,1
357,2019-03-01 00:17:53.9800,2019-03-01 00:23:51.0470,3327.0,3 Ave & E 100 St,40.787721399999995,-73.94728331,3493.0,E 118 St & 3 Ave,40.799139000000004,-73.9389152,17989,Subscriber,1990,1
547,2019-03-01 00:18:18.0220,2019-03-01 00:27:25.5320,293.0,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,470.0,W 20 St & 8 Ave,40.74345335,-74.00004031,28866,Subscriber,1980,1
267,2019-03-01 00:18:42.0090,2019-03-01 00:23:09.0850,442.0,W 27 St & 7 Ave,40.746646999999996,-73.993915,490.0,8 Ave & W 33 St,40.751551,-73.993934,26694,Subscriber,1994,2
483,2019-03-01 00:18:31.9490,2019-03-01 00:26:35.2660,380.0,W 4 St & 7 Ave S,40.73401143,-74.00293877,438.0,St Marks Pl & 1 Ave,40.72779126,-73.98564945,35004,Subscriber,1969,0
156,2019-03-01 00:18:35.2250,2019-03-01 00:21:11.7180,486.0,Broadway & W 29 St,40.7462009,-73.98855723,540.0,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,35736,Subscriber,1978,1
290,2019-03-01 00:18:39.8620,2019-03-01 00:23:29.9480,312.0,Allen St & Stanton St,40.722055,-73.989111,350.0,Clinton St & Grand St,40.71559509,-73.9870295,15099,Subscriber,1983,1
685,2019-03-01 00:18:56.3830,2019-03-01 00:30:21.7920,3360.0,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,3350.0,W 100 St & Broadway,40.797372100000004,-73.97041192,17407,Subscriber,1962,1
679,2019-03-01 00:18:53.7860,2019-03-01 00:30:13.6760,3360.0,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,3350.0,W 100 St & Broadway,40.797372100000004,-73.97041192,35310,Subscriber,1970,2
643,2019-03-01 00:18:56.7700,2019-03-01 00:29:40.5410,494.0,W 26 St & 8 Ave,40.74734825,-73.99723551,3687.0,E 33 St & 1 Ave,40.74322681432173,-73.97449783980845,32299,Subscriber,1964,1
121,2019-03-01 00:18:59.8170,2019-03-01 00:21:01.1550,3589.0,Broadway & 12 St,40.7668,-73.93477740000002,3588.0,Vernon Blvd & 10 St,40.7671863,-73.9373554,20973,Subscriber,1984,1
850,2019-03-01 00:19:01.7060,2019-03-01 00:33:11.7850,3459.0,E 53 St & 3 Ave,40.75763227739443,-73.9693057537079,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,21464,Subscriber,1977,1
512,2019-03-01 00:19:08.4630,2019-03-01 00:27:41.1200,3435.0,Grand St & Elizabeth St,40.718821999999996,-73.99596,151.0,Cleveland Pl & Spring St,40.72210378668603,-73.99724900722505,20715,Subscriber,1983,1
269,2019-03-01 00:19:23.5020,2019-03-01 00:23:53.3760,308.0,St James Pl & Oliver St,40.71307916,-73.99851193,376.0,John St & William St,40.70862144,-74.00722156,33457,Subscriber,1982,1
865,2019-03-01 00:19:40.6470,2019-03-01 00:34:06.5890,504.0,1 Ave & E 16 St,40.73221853,-73.98165557,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,35768,Subscriber,1990,1
